stopA_id,stopB_id,lat_A,long_A,lat_B,long_B
T113,S5310,5.55108,-0.21306,5.545,-0.209493
T113,S115,5.55108,-0.21306,5.5654,-0.2253
T113,S142,5.55108,-0.21306,5.60103,-0.255634
T113,S1037,5.55108,-0.21306,5.58282,-0.216685
T113,S1284,5.55108,-0.21306,5.55227,-0.214835
T113,S1619,5.55108,-0.21306,5.61395,-0.296223
T113,S1640,5.55108,-0.21306,5.57716,-0.214512
T113,S1619,5.55108,-0.21306,5.61395,-0.296223
T113,S1672,5.55108,-0.21306,5.62886,-0.320112
T113,S1710,5.55108,-0.21306,5.56431,-0.234334
T113,S1732,5.55108,-0.21306,5.60065,-0.273318
T113,S1754,5.55108,-0.21306,5.57362,-0.27929
T113,S278,5.55108,-0.21306,5.66794,-0.176689
T113,T2086,5.55108,-0.21306,5.54852,-0.201552
T113,S1632,5.55108,-0.21306,5.57297,-0.230961
T113,S2895,5.55108,-0.21306,5.57927,-0.203353
T113,S3050,5.55108,-0.21306,5.5592,-0.225665
T113,S3370,5.55108,-0.21306,5.57118,-0.229917
T113,S3783,5.55108,-0.21306,5.58021,-0.197765
T113,S4488,5.55108,-0.21306,5.56654,-0.211819
T1137,S1139,5.5425,-0.256255,5.53538,-0.229992
T1137,S1164,5.5425,-0.256255,5.53359,-0.211741
T1137,S4875,5.5425,-0.256255,5.54175,-0.254857
T1146,S1149,5.54146,-0.209251,5.53685,-0.223547
T1146,S2177,5.54146,-0.209251,5.54029,-0.217059
T1146,S4162,5.54146,-0.209251,5.53672,-0.223316
T1146,S1001,5.54146,-0.209251,5.53562,-0.228926
T1146,S1153,5.54146,-0.209251,5.53479,-0.23291
T118,S121,5.58776,-0.251448,5.5863,-0.251435
T118,S2133,5.58776,-0.251448,5.56271,-0.22843
T118,S2147,5.58776,-0.251448,5.55854,-0.222645
T118,T75,5.58776,-0.251448,5.56507,-0.235921
T118,S1276,5.58776,-0.251448,5.57365,-0.231588
T1181,S1183,5.54328,-0.204909,5.58734,-0.174806
T1184,S1187,5.57788,-0.170827,5.56795,-0.180797
T1195,S1197,5.58438,-0.240606,5.58598,-0.236899
T1195,S1276,5.58438,-0.240606,5.57365,-0.231588
T1206,T1345,5.56959,-0.216475,5.56963,-0.255853
T1206,S1357,5.56959,-0.216475,5.57714,-0.233756
T1206,T1374,5.56959,-0.216475,5.5901,-0.23092
T1206,T1401,5.56959,-0.216475,5.58467,-0.221955
T1206,S1424,5.56959,-0.216475,5.57723,-0.233804
T1206,S1431,5.56959,-0.216475,5.57981,-0.233624
T1206,S1487,5.56959,-0.216475,5.5765,-0.227973
T1206,S1589,5.56959,-0.216475,5.58766,-0.183011
T1206,S4162,5.56959,-0.216475,5.53672,-0.223316
T1206,S4300,5.56959,-0.216475,5.5381,-0.239488
T1206,S4964,5.56959,-0.216475,5.54729,-0.23339
T1206,S5152,5.56959,-0.216475,5.59389,-0.194791
T1207,S1209,5.56987,-0.217506,5.57462,-0.233005
T1207,S1235,5.56987,-0.217506,5.57485,-0.227457
T1207,S1235,5.56987,-0.217506,5.57485,-0.227457
T1216,S1218,5.58039,-0.239548,5.58144,-0.238964
T1216,S2447,5.58039,-0.239548,5.57704,-0.238537
T1246,S1228,5.57972,-0.24683,5.58039,-0.239742
T1288,S1290,5.57695,-0.242127,5.5784,-0.244844
T132,T1043,5.58467,-0.235117,5.56932,-0.215881
T132,S1435,5.58467,-0.235117,5.57285,-0.216439
T132,S4373,5.58467,-0.235117,5.58239,-0.235185
T132,S4382,5.58467,-0.235117,5.58007,-0.234684
T132,T1325,5.58467,-0.235117,5.5728,-0.215844
T1325,S1327,5.5728,-0.215844,5.60488,-0.216744
T1325,S1407,5.5728,-0.215844,5.57599,-0.213217
T1325,T1416,5.5728,-0.215844,5.56861,-0.215996
T1328,S2194,5.60746,-0.217957,5.59826,-0.198371
T1328,S1331,5.60746,-0.217957,5.60938,-0.210393
T1328,S3393,5.60746,-0.217957,5.57704,-0.197045
T133,S135,5.5482,-0.20459,5.58111,-0.197356
T1345,S1348,5.56963,-0.255853,5.57404,-0.252797
T136,S3642,5.58137,-0.198538,5.59391,-0.194835
T136,T133,5.58137,-0.198538,5.5482,-0.20459
T136,T195,5.58137,-0.198538,5.58342,-0.208531
T136,S235,5.58137,-0.198538,5.57046,-0.200013
T136,S3628,5.58137,-0.198538,5.63826,-0.105402
T136,S3647,5.58137,-0.198538,5.57283,-0.203392
T136,S2523,5.58137,-0.198538,5.64155,-0.178125
T136,S3672,5.58137,-0.198538,5.62479,-0.075638
T136,S3688,5.58137,-0.198538,5.61123,-0.217691
T136,S552,5.58137,-0.198538,5.5947,-0.202178
T136,S551,5.58137,-0.198538,5.60759,-0.207609
T136,S3745,5.58137,-0.198538,5.61282,-0.226689
T136,S3777,5.58137,-0.198538,5.55637,-0.217442
T136,S574,5.58137,-0.198538,5.639,-0.242495
T136,T0,5.58137,-0.198538,5.6074,-0.247032
T136,S1600,5.58137,-0.198538,5.59391,-0.194881
T136,S415,5.58137,-0.198538,5.68773,-0.281729
T136,S551,5.58137,-0.198538,5.60759,-0.207609
T136,S3882,5.58137,-0.198538,5.56066,-0.229773
T136,S3906,5.58137,-0.198538,5.55542,-0.22503
T136,S3917,5.58137,-0.198538,5.60915,-0.18403
T136,S2510,5.58137,-0.198538,5.58836,-0.196567
T136,S239,5.58137,-0.198538,5.55409,-0.204848
T136,S4090,5.58137,-0.198538,5.56763,-0.216526
T136,S1023,5.58137,-0.198538,5.55802,-0.231264
T1360,S1363,5.59846,-0.247616,5.59836,-0.247529
T1374,S1377,5.5901,-0.23092,5.58956,-0.228225
T1401,T1043,5.58467,-0.221955,5.56932,-0.215881
T1416,T1418,5.56861,-0.215996,5.55659,-0.205607
T1416,S1439,5.56861,-0.215996,5.56122,-0.199328
T1416,S1448,5.56861,-0.215996,5.56029,-0.209609
T1416,S1456,5.56861,-0.215996,5.55838,-0.194116
T1416,S1478,5.56861,-0.215996,5.55536,-0.192731
T1418,T1043,5.55659,-0.205607,5.56932,-0.215881
T1442,S5635,5.55346,-0.184181,5.55401,-0.183674
T1442,S6021,5.55346,-0.184181,5.56028,-0.182128
T1442,T1043,5.55346,-0.184181,5.56932,-0.215881
T1442,S1483,5.55346,-0.184181,5.56712,-0.213285
T1442,S4402,5.55346,-0.184181,5.5626,-0.200692
T1442,S4416,5.55346,-0.184181,5.57285,-0.191286
T1442,S4427,5.55346,-0.184181,5.57373,-0.197689
T1442,S1069,5.55346,-0.184181,5.55961,-0.182148
T1450,T1043,5.55898,-0.182449,5.56932,-0.215881
T1450,S1463,5.55898,-0.182449,5.5555,-0.192823
T1467,S1469,5.56891,-0.214872,5.56361,-0.206259
T1467,T244,5.56891,-0.214872,5.54863,-0.201709
T1467,S1520,5.56891,-0.214872,5.56783,-0.200255
T147,S150,5.62758,-0.261856,5.61804,-0.26153
T147,S3176,5.62758,-0.261856,5.61052,-0.261199
T1471,S1474,5.56265,-0.200297,5.56757,-0.213322
T1492,S1370,5.58404,-0.234068,5.57301,-0.216396
T1492,S2707,5.58404,-0.234068,5.57209,-0.231088
T1497,S5581,5.56953,-0.218609,5.57619,-0.223057
T1497,T1499,5.56953,-0.218609,5.55778,-0.208026
T1497,S4047,5.56953,-0.218609,5.66201,-0.07208
T1499,T1043,5.55778,-0.208026,5.56932,-0.215881
T1503,S726,5.56981,-0.218012,5.64738,0.0023618
T1503,S2015,5.56981,-0.218012,5.59282,-0.180497
T1521,T1467,5.56463,-0.199559,5.56891,-0.214872
T155,S157,5.62803,-0.176426,5.63777,-0.171356
T155,T183,5.62803,-0.176426,5.64816,-0.150475
T155,S187,5.62803,-0.176426,5.64281,-0.160189
T1558,S1560,5.56985,-0.213342,5.57625,-0.187973
T1558,S719,5.56985,-0.213342,5.68232,-0.025063
T1596,S5288,5.5707,-0.213316,5.58094,-0.216804
T1596,S1598,5.5707,-0.213316,5.58838,-0.19656
T1601,S1604,5.59327,-0.194974,5.5885,-0.196555
T1601,S2515,5.59327,-0.194974,5.5816,-0.198678
T1601,S5136,5.59327,-0.194974,5.59067,-0.195921
T1626,S1629,5.63533,-0.321661,5.63668,-0.319734
T1656,S1659,5.62872,-0.29811,5.59157,-0.28721
T168,S171,5.65196,-0.131906,5.64577,-0.139398
T168,S320,5.65196,-0.131906,5.64936,-0.13157
T1684,S1687,5.64237,-0.345704,5.64335,-0.344149
T1742,S1745,5.63804,-0.29608,5.63217,-0.29811
T1742,S3208,5.63804,-0.29608,5.63329,-0.283945
T1763,S1764,5.5724,-0.337379,5.5913,-0.190276
T1763,S1767,5.5724,-0.337379,5.56957,-0.330553
T183,S4242,5.64816,-0.150475,5.64183,-0.166761
T183,T4238,5.64816,-0.150475,5.64075,-0.176294
T1896,S1898,5.5991,-0.290684,5.5886,-0.282313
T1896,S4177,5.5991,-0.290684,5.59024,-0.284683
T195,T197,5.58342,-0.208531,5.58454,-0.216854
T1957,S1960,5.57517,-0.289693,5.57097,-0.285483
T1957,S1769,5.57517,-0.289693,5.57365,-0.27894
T1957,S1769,5.57517,-0.289693,5.57365,-0.27894
T1957,S3829,5.57517,-0.289693,5.58018,-0.276891
T197,S200,5.58454,-0.216854,5.58503,-0.208133
T1994,S5210,5.60185,-0.258944,5.60124,-0.261104
T1994,S151,5.60185,-0.258944,5.59099,-0.252222
T20,S5870,5.60055,-0.238788,5.59991,-0.237631
T202,S204,5.58344,-0.208276,5.57151,-0.213266
T202,S1413,5.58344,-0.208276,5.579,-0.209079
T2022,T4238,5.64198,-0.166247,5.64075,-0.176294
T2022,S332,5.64198,-0.166247,5.62846,-0.176742
T2062,S2065,5.60525,-0.275817,5.58458,-0.275038
T2062,S3074,5.60525,-0.275817,5.60031,-0.273246
T2062,S3233,5.60525,-0.275817,5.59238,-0.26838
T208,S210,5.54487,-0.209994,5.53142,-0.257723
T2086,S1149,5.54852,-0.201552,5.53685,-0.223547
T2086,S3968,5.54852,-0.201552,5.55042,-0.185208
T2086,S4035,5.54852,-0.201552,5.55824,-0.205404
T21,S5460,5.60039,-0.238629,5.59878,-0.234727
T21,S5564,5.60039,-0.238629,5.59931,-0.236171
T21,S5596,5.60039,-0.238629,5.59167,-0.231724
T21,S5606,5.60039,-0.238629,5.59657,-0.233335
T21,S23,5.60039,-0.238629,5.58464,-0.215927
T211,S1818,5.53009,-0.265223,5.5417,-0.264706
T211,S1792,5.53009,-0.265223,5.56466,-0.26796
T211,S1877,5.53009,-0.265223,5.54375,-0.264573
T211,S1918,5.53009,-0.265223,5.5398,-0.264657
T211,S1948,5.53009,-0.265223,5.5364,-0.264989
T211,S1878,5.53009,-0.265223,5.54605,-0.264549
T211,S1878,5.53009,-0.265223,5.54605,-0.264549
T211,S958,5.53009,-0.265223,5.55746,-0.239589
T212,S214,5.52948,-0.263656,5.53241,-0.250969
T212,S210,5.52948,-0.263656,5.53142,-0.257723
T212,S2082,5.52948,-0.263656,5.53313,-0.237482
T212,T4977,5.52948,-0.263656,5.55588,-0.240146
T2166,S5053,5.57733,-0.254656,5.59074,-0.252158
T2166,S2328,5.57733,-0.254656,5.58249,-0.251672
T2187,S2189,5.61726,-0.194658,5.61158,-0.198684
T2187,S2757,5.61726,-0.194658,5.61258,-0.202457
T2187,S3420,5.61726,-0.194658,5.60767,-0.207821
T2196,S2768,5.57357,-0.214978,5.57671,-0.21271
T2197,S5510,5.57306,-0.215426,5.57947,-0.210663
T2197,S2199,5.57306,-0.215426,5.58951,-0.207453
T2210,S2212,5.64821,-0.150728,5.64599,-0.15545
T2244,S2246,5.67707,-0.125029,5.65651,-0.131416
T225,S229,5.55071,-0.208613,5.57217,-0.216148
T225,S227,5.55071,-0.208613,5.55464,-0.208854
T225,S261,5.55071,-0.208613,5.55328,-0.208512
T2285,S2287,5.52956,-0.270027,5.52819,-0.268342
T2301,S1003,5.54325,-0.204656,5.53853,-0.215757
T2301,S2323,5.54325,-0.204656,5.52574,-0.270957
T2313,S2315,5.52176,-0.273748,5.52462,-0.271656
T232,S3944,5.62117,-0.226022,5.59812,-0.193807
T232,S235,5.62117,-0.226022,5.57046,-0.200013
T232,S340,5.62117,-0.226022,5.68802,-0.282137
T232,S357,5.62117,-0.226022,5.61481,-0.234354
T232,S493,5.62117,-0.226022,5.63891,-0.209038
T232,S550,5.62117,-0.226022,5.60942,-0.212168
T232,S574,5.62117,-0.226022,5.639,-0.242495
T232,S415,5.62117,-0.226022,5.68773,-0.281729
T232,S365,5.62117,-0.226022,5.65408,-0.259787
T232,S676,5.62117,-0.226022,5.67464,-0.0439515
T232,S688,5.62117,-0.226022,5.62475,-0.233282
T232,S719,5.62117,-0.226022,5.68232,-0.025063
T232,S789,5.62117,-0.226022,5.63552,-0.214584
T232,S825,5.62117,-0.226022,5.62256,-0.219181
T232,S847,5.62117,-0.226022,5.61035,-0.235436
T232,S1802,5.62117,-0.226022,5.61976,-0.230711
T232,S2355,5.62117,-0.226022,5.61579,-0.22952
T232,S3243,5.62117,-0.226022,5.59802,-0.217084
T2368,S2370,5.57445,-0.252704,5.56765,-0.257666
T240,S1171,5.54892,-0.200761,5.54214,-0.208722
T240,T1043,5.54892,-0.200761,5.56932,-0.215881
T2404,S2407,5.5505,-0.250045,5.55755,-0.244495
T2404,S3895,5.5505,-0.250045,5.55025,-0.25129
T2404,S2401,5.5505,-0.250045,5.55347,-0.24754
T2404,S4718,5.5505,-0.250045,5.55052,-0.248811
T2404,S4831,5.5505,-0.250045,5.55089,-0.245974
T2415,T75,5.59031,-0.247192,5.56507,-0.235921
T2431,S2434,5.54518,-0.252092,5.54531,-0.24907
T2431,S915,5.54518,-0.252092,5.53474,-0.232905
T2431,S4670,5.54518,-0.252092,5.54526,-0.249433
T244,S567,5.54863,-0.201709,5.60501,-0.203651
T244,S246,5.54863,-0.201709,5.60171,-0.224957
T244,S1075,5.54863,-0.201709,5.56062,-0.186797
T244,S2275,5.54863,-0.201709,5.64004,-0.144731
T244,S2949,5.54863,-0.201709,5.5582,-0.205674
T244,S35,5.54863,-0.201709,5.60385,-0.243565
T244,S3386,5.54863,-0.201709,5.58668,-0.206308
T244,S2673,5.54863,-0.201709,5.54272,-0.206959
T244,S3412,5.54863,-0.201709,5.57008,-0.200045
T244,S3433,5.54863,-0.201709,5.5625,-0.206182
T244,S3464,5.54863,-0.201709,5.62281,-0.069574
T244,S3478,5.54863,-0.201709,5.67928,-0.022428
T244,S3622,5.54863,-0.201709,5.56452,-0.20187
T244,S1464,5.54863,-0.201709,5.56249,-0.200597
T244,S4230,5.54863,-0.201709,5.55626,-0.208227
T244,S4764,5.54863,-0.201709,5.54136,-0.212193
T244,S4792,5.54863,-0.201709,5.53729,-0.212636
T244,S4822,5.54863,-0.201709,5.55195,-0.233692
T244,S4840,5.54863,-0.201709,5.56012,-0.155392
T244,S4863,5.54863,-0.201709,5.54077,-0.215158
T244,S2452,5.54863,-0.201709,5.55333,-0.240213
T2470,S2472,5.56428,-0.236105,5.53474,-0.242319
T2470,S2495,5.56428,-0.236105,5.53871,-0.23886
T2470,S2566,5.56428,-0.236105,5.53469,-0.244497
T2470,S2589,5.56428,-0.236105,5.54875,-0.240271
T2470,S2641,5.56428,-0.236105,5.53673,-0.238448
T2497,S2799,5.53665,-0.230805,5.57425,-0.230604
T2497,S2437,5.53665,-0.230805,5.54825,-0.240152
T2497,S2468,5.53665,-0.230805,5.54131,-0.239364
T2497,S2788,5.53665,-0.230805,5.58748,-0.232571
T2497,S2808,5.53665,-0.230805,5.57246,-0.230694
T2497,S2823,5.53665,-0.230805,5.56546,-0.288968
T2497,S1717,5.53665,-0.230805,5.57723,-0.255541
T2497,S2849,5.53665,-0.230805,5.57322,-0.248681
T2497,S1223,5.53665,-0.230805,5.58073,-0.245646
T2497,S937,5.53665,-0.230805,5.53619,-0.226506
T2497,S2488,5.53665,-0.230805,5.55095,-0.240095
T251,S216,5.62079,-0.225837,5.58411,-0.2172
T251,S276,5.62079,-0.225837,5.66738,-0.19908
T251,S310,5.62079,-0.225837,5.61752,-0.193762
T251,S365,5.62079,-0.225837,5.65408,-0.259787
T251,S3814,5.62079,-0.225837,5.61078,-0.23381
T251,S5063,5.62079,-0.225837,5.64268,-0.238304
T251,S391,5.62079,-0.225837,5.63664,-0.217846
T251,S414,5.62079,-0.225837,5.68398,-0.277106
T251,S436,5.62079,-0.225837,5.63483,-0.240074
T251,S465,5.62079,-0.225837,5.59884,-0.224234
T251,S480,5.62079,-0.225837,5.60948,-0.238154
T251,S509,5.62079,-0.225837,5.63742,-0.213015
T251,S528,5.62079,-0.225837,5.63799,-0.211537
T251,S739,5.62079,-0.225837,5.6235,-0.174409
T251,S757,5.62079,-0.225837,5.57582,-0.152084
T251,S436,5.62079,-0.225837,5.63483,-0.240074
T251,S3321,5.62079,-0.225837,5.60737,-0.215234
T251,S3693,5.62079,-0.225837,5.61104,-0.218721
T2575,S2578,5.52827,-0.268456,5.52752,-0.266171
T2596,S998,5.53095,-0.25033,5.53505,-0.243684
T2616,T2619,5.58536,-0.207974,5.5653,-0.230824
T2616,S3494,5.58536,-0.207974,5.59376,-0.186347
T2616,S2220,5.58536,-0.207974,5.62086,-0.176244
T2616,S3535,5.58536,-0.207974,5.61014,-0.176417
T2616,S3565,5.58536,-0.207974,5.54899,-0.335596
T2616,S2220,5.58536,-0.207974,5.62086,-0.176244
T2616,S3609,5.58536,-0.207974,5.57949,-0.199789
T2643,S2646,5.52924,-0.231822,5.53122,-0.232282
T2674,S2677,5.54735,-0.207046,5.55644,-0.21247
T2688,T75,5.59936,-0.248018,5.56507,-0.235921
T2688,S3366,5.59936,-0.248018,5.57107,-0.230491
T2695,S2697,5.58659,-0.228473,5.57861,-0.227752
T2732,S2735,5.52653,-0.246156,5.52805,-0.242295
T2741,T75,5.55835,-0.256928,5.56507,-0.235921
T28,S31,5.58201,-0.208863,5.59915,-0.236031
T28,S3331,5.58201,-0.208863,5.59471,-0.207596
T2838,S2841,5.59229,-0.268183,5.58592,-0.264892
T2838,S2963,5.59229,-0.268183,5.59789,-0.276659
T2838,S2971,5.59229,-0.268183,5.59873,-0.26319
T2838,T0,5.59229,-0.268183,5.6074,-0.247032
T2838,S1993,5.59229,-0.268183,5.60262,-0.258491
T2838,S3016,5.59229,-0.268183,5.62224,-0.178717
T2838,S3043,5.59229,-0.268183,5.57184,-0.24725
T2838,S1732,5.59229,-0.268183,5.60065,-0.273318
T2838,S3069,5.59229,-0.268183,5.59657,-0.270753
T2838,S1732,5.59229,-0.268183,5.60065,-0.273318
T2838,S3098,5.59229,-0.268183,5.54684,-0.210584
T288,S291,5.70447,-0.167787,5.70025,-0.171972
T288,S2534,5.70447,-0.167787,5.69659,-0.171975
T288,S682,5.70447,-0.167787,5.61836,-0.191623
T288,S3523,5.70447,-0.167787,5.69033,-0.171611
T2880,S684,5.58888,-0.17977,5.61279,-0.226945
T2880,S566,5.58888,-0.17977,5.6029,-0.200339
T2880,S564,5.58888,-0.17977,5.59829,-0.198232
T2880,S3499,5.58888,-0.17977,5.60004,-0.195516
T2964,S874,5.59782,-0.27809,5.5991,-0.272502
T3023,S3026,5.63062,0.004512,5.63861,0.00689
T3062,S3065,5.61188,-0.284745,5.61101,-0.279626
T3099,T2838,5.54566,-0.207564,5.59229,-0.268183
T3099,S4516,5.54566,-0.207564,5.55853,-0.256477
T3099,S4525,5.54566,-0.207564,5.54758,-0.198998
T3099,S4101,5.54566,-0.207564,5.58343,-0.104189
T3099,T4549,5.54566,-0.207564,5.56486,-0.181299
T3099,S4564,5.54566,-0.207564,5.52698,-0.241806
T3150,S3153,5.6919,-0.198718,5.68688,-0.194685
T3219,S6040,5.61388,-0.270781,5.61263,-0.268953
T3219,S3222,5.61388,-0.270781,5.60833,-0.263254
T3256,S752,5.6205,-0.173395,5.61281,-0.226714
T3264,T0,5.6383,-0.268959,5.6074,-0.247032
T3285,S3288,5.64129,-0.240017,5.64753,-0.236597
T3302,S3305,5.67204,-0.15969,5.6598,-0.16683
T3337,S3339,5.55656,-0.257011,5.56182,-0.254914
T3443,S1336,5.59803,-0.198444,5.59239,-0.204243
T3443,S1336,5.59803,-0.198444,5.59239,-0.204243
T3443,S4482,5.59803,-0.198444,5.56253,-0.201466
T350,S352,5.73548,-0.314135,5.70595,-0.298552
T3542,S3545,5.67709,-0.143215,5.68599,-0.148166
T358,S361,5.61572,-0.237439,5.62009,-0.230064
T370,S5825,5.6545,-0.285153,5.65693,-0.280734
T370,S373,5.6545,-0.285153,5.65635,-0.281842
T3711,S5269,5.59283,-0.219888,5.59859,-0.229279
T3711,S1336,5.59283,-0.219888,5.59239,-0.204243
T3757,S1747,5.59688,-0.290092,5.5898,-0.284324
T3757,S3760,5.59688,-0.290092,5.58983,-0.269604
T3790,S3793,5.64701,-0.236329,5.63546,-0.215138
T3846,S14,5.70524,-0.297951,5.6877,-0.281836
T3846,S422,5.70524,-0.297951,5.69188,-0.287668
T3948,S3951,5.61734,-0.177081,5.61679,-0.182133
T398,S402,5.6541,-0.228152,5.65518,-0.224114
T4006,S4008,5.56715,-0.217135,5.5575,-0.154307
T4006,S4083,5.56715,-0.217135,5.57437,-0.200753
T4006,S4096,5.56715,-0.217135,5.55614,-0.168039
T4006,S1612,5.56715,-0.217135,5.57359,-0.201511
T4020,S4023,5.61722,-0.124894,5.61605,-0.124767
T4065,S4067,5.7061,-0.165349,5.68136,-0.171976
T4154,S4156,5.60596,-0.115867,5.56315,-0.144141
T418,S421,5.69842,-0.292166,5.69399,-0.289645
T4204,S4207,5.59548,-0.259363,5.59245,-0.259306
T4214,S1705,5.5758,-0.274352,5.57825,-0.270166
T4238,S2212,5.64075,-0.176294,5.64599,-0.15545
T4238,S4254,5.64075,-0.176294,5.6422,-0.164136
T4255,T4238,5.63648,-0.150743,5.64075,-0.176294
T4259,S4261,5.5276,-0.273741,5.52951,-0.269887
T4259,S4261,5.5276,-0.273741,5.52951,-0.269887
T4259,S4314,5.5276,-0.273741,5.52901,-0.271622
T4259,S4346,5.5276,-0.273741,5.52948,-0.27016
T448,S451,5.63116,-0.268825,5.62809,-0.261642
T448,S5777,5.63116,-0.268825,5.62886,-0.263516
T448,S3730,5.63116,-0.268825,5.6133,-0.245044
T4518,S1320,5.57124,-0.272289,5.52758,-0.236279
T4528,S4531,5.55989,-0.157934,5.54638,-0.202178
T4549,S4552,5.56486,-0.181299,5.55335,-0.184592
T4557,S4559,5.54016,-0.209948,5.52957,-0.226672
T4557,S4577,5.54016,-0.209948,5.53203,-0.217135
T4557,S914,5.54016,-0.209948,5.53613,-0.226771
T4557,S914,5.54016,-0.209948,5.53613,-0.226771
T4566,S4569,5.52898,-0.247001,5.52702,-0.241896
T4598,S4601,5.54674,-0.246571,5.54576,-0.240267
T4623,S4625,5.52523,-0.256774,5.52556,-0.258865
T470,S242,5.59591,-0.209171,5.60422,-0.225659
T470,S1394,5.59591,-0.209171,5.58781,-0.207573
T470,S552,5.59591,-0.209171,5.5947,-0.202178
T470,S205,5.59591,-0.209171,5.56302,-0.213889
T470,S2901,5.59591,-0.209171,5.58683,-0.20771
T470,S1530,5.59591,-0.209171,5.6006,-0.238944
T470,S235,5.59591,-0.209171,5.57046,-0.200013
T470,T251,5.59591,-0.209171,5.62079,-0.225837
T470,S3335,5.59591,-0.209171,5.58418,-0.208265
T4715,S4714,5.54954,-0.2574,5.55239,-0.251108
T4715,S4884,5.54954,-0.2574,5.54216,-0.255507
T4715,S4904,5.54954,-0.2574,5.5391,-0.247424
T4715,S4929,5.54954,-0.2574,5.55023,-0.254437
T4715,S4952,5.54954,-0.2574,5.54517,-0.255496
T4753,S4756,5.62537,-0.261719,5.58856,-0.251118
T4847,S4850,5.56911,-0.148074,5.56773,-0.149198
T497,S500,5.64911,-0.179331,5.64023,-0.183388
T497,S503,5.64911,-0.179331,5.64124,-0.205467
T497,S517,5.64911,-0.179331,5.64064,-0.179353
T497,S3300,5.64911,-0.179331,5.65978,-0.168815
T4977,S2455,5.55588,-0.240146,5.53835,-0.245034
T4977,S2590,5.55588,-0.240146,5.53794,-0.239467
T4977,S5004,5.55588,-0.240146,5.56573,-0.288866
T4977,S5028,5.55588,-0.240146,5.5468,-0.240135
T5073,S5076,5.70239,-0.235508,5.69035,-0.232126
T5215,S5218,5.6122,-0.284537,5.60872,-0.279532
T5241,S5854,5.66086,-0.237406,5.65116,-0.237335
T5242,S3288,5.6576,-0.237396,5.64753,-0.236597
T534,T0,5.67642,-0.172071,5.6074,-0.247032
T534,S304,5.67642,-0.172071,5.64983,-0.209961
T534,S1579,5.67642,-0.172071,5.67809,-0.173287
T534,S1787,5.67642,-0.172071,5.56184,-0.207991
T534,S3601,5.67642,-0.172071,5.59611,-0.200383
T534,S3668,5.67642,-0.172071,5.59377,-0.194719
T534,S3926,5.67642,-0.172071,5.60198,-0.189218
T534,S3527,5.67642,-0.172071,5.66187,-0.178328
T5344,S5346,5.6936,-0.248557,5.69054,-0.247839
T5371,S352,5.72009,-0.308896,5.70595,-0.298552
T54,S57,5.5516,-0.219885,5.57343,-0.231271
T54,S91,5.5516,-0.219885,5.5541,-0.309058
T54,S925,5.5516,-0.219885,5.53856,-0.21552
T54,S2140,5.5516,-0.219885,5.57832,-0.238769
T54,S3357,5.5516,-0.219885,5.58748,-0.23272
T54,S4273,5.5516,-0.219885,5.53449,-0.244497
T54,S4643,5.5516,-0.219885,5.53033,-0.253793
T54,S4895,5.5516,-0.219885,5.54703,-0.239522
T5548,S6109,5.62264,-0.069477,5.62504,-0.076492
T5548,S5550,5.62264,-0.069477,5.62893,-0.089915
T5559,T5561,5.54705,-0.210449,5.60088,-0.239248
T558,S561,5.57949,-0.209795,5.58201,-0.208783
T558,S3308,5.57949,-0.209795,5.59012,-0.207202
T5622,S5624,5.58882,-0.179427,5.57432,-0.179432
T5622,S5784,5.58882,-0.179427,5.5732,-0.150114
T5668,S5672,5.6092,-0.329638,5.60889,-0.326614
T5685,S5687,5.64233,-0.210306,5.64626,-0.210535
T5772,T448,5.60662,-0.249811,5.63116,-0.268825
T5797,S5800,5.58739,-0.138276,5.58426,-0.142692
T5922,S5925,5.57665,-0.309575,5.57734,-0.30777
T5938,S1672,5.62732,-0.31464,5.62886,-0.320112
T5954,S5957,5.63768,-0.352551,5.62673,-0.308944
T597,S600,5.73498,-0.272013,5.73228,-0.272892
T5985,S5988,5.73509,-0.272003,5.72254,-0.278421
T6203,S6206,5.71298,-0.369089,5.71299,-0.36912
T638,S5448,5.7401,-0.356899,5.73409,-0.313855
T638,S641,5.7401,-0.356899,5.74807,-0.345107
T668,S385,5.65784,-0.265362,5.634,-0.239822
T679,S3185,5.6869,-0.0323839,5.62398,-0.173876
T679,S3185,5.6869,-0.0323839,5.62398,-0.173876
T679,S3641,5.6869,-0.0323839,5.60135,-0.193592
T679,S3032,5.6869,-0.0323839,5.64082,-0.129009
T679,S5166,5.6869,-0.0323839,5.57175,-0.20707
T680,S5912,5.68208,-0.0404766,5.61826,-0.191791
