index,long_B,stopA_id,stopB_id,lat_A,long_A,lat_B,distance,time
2291,-0.231368,S47,S49,5.57423,-0.230747,5.57339,118,22
2292,-0.221172,S4701,S4702,5.55251,-0.222917,5.55093,261,63
2293,-0.217943,S4702,S4703,5.55093,-0.221172,5.54792,490,125
2294,-0.215964,S4703,T1081,5.54792,-0.217943,5.54539,443,82
2295,-0.237284,S4707,S4708,5.5523,-0.235088,5.55305,257,51
2296,-0.240148,S4708,S2583,5.55305,-0.237284,5.55348,344,77
2297,-0.247164,S4710,S4711,5.5554,-0.244373,5.55552,309,69
2298,-0.247258,S4711,S4712,5.55552,-0.247164,5.5507,560,116
2299,-0.247991,S4711,S4734,5.55552,-0.247164,5.55336,303,51
2300,-0.24919,S4712,S4713,5.5507,-0.247258,5.55059,211,49
2301,-0.240152,S4712,S2437,5.5507,-0.247258,5.54825,1134,249
2302,-0.251108,S4713,S4714,5.55059,-0.24919,5.55239,424,122
2303,-0.255062,S4714,S4739,5.55239,-0.251108,5.54998,623,115
2304,-0.249695,S4714,S5117,5.55239,-0.251108,5.55253,182,33
2305,-0.216813,S4718,S4719,5.55052,-0.248811,5.56904,5106,1042
2306,-0.200753,S4719,S4083,5.56904,-0.216813,5.57437,2017,371
2307,-0.235563,S4727,S4729,5.55566,-0.232402,5.55612,353,70
2308,-0.242669,S4729,S4731,5.55612,-0.235563,5.5561,927,218
2309,-0.247164,S4731,S4711,5.5561,-0.242669,5.55552,553,126
2310,-0.249736,S4734,S4735,5.55336,-0.247991,5.55281,199,35
2311,-0.251108,S4735,S4714,5.55281,-0.249736,5.55239,156,22
2312,-0.2574,S4739,T4715,5.54998,-0.255062,5.54954,263,45
2313,-0.252252,S4743,S4744,5.58205,-0.248004,5.59104,1449,283
2314,-0.252231,S4744,S1992,5.59104,-0.252252,5.5935,286,51
2315,-0.26274,S4747,S4749,5.60379,-0.258063,5.62149,2305,456
2316,-0.261728,S4749,S3171,5.62149,-0.26274,5.6223,175,59
2317,-0.229452,S475,S243,5.6091,-0.226693,5.61653,892,77
2318,-0.243086,S4756,S4758,5.58856,-0.251118,5.58199,1806,301
2319,-0.238426,S4758,S1239,5.58199,-0.243086,5.57149,1499,281
2320,-0.235921,S4760,T75,5.57046,-0.237585,5.56507,2607,588
2321,-0.226771,S4764,S914,5.54136,-0.212193,5.53613,1939,286
2322,-0.235497,S4769,S4771,5.53482,-0.232887,5.53422,297,40
2323,-0.237949,S4771,S4772,5.53422,-0.235497,5.5337,277,69
2324,-0.230805,S4771,T2497,5.53422,-0.235497,5.53665,970,150
2325,-0.240846,S4772,S4773,5.5337,-0.237949,5.53428,335,43
2326,-0.243597,S4773,S928,5.53428,-0.240846,5.53505,316,48
2327,-0.211805,S4784,S4573,5.53668,-0.221662,5.53358,1930,163
2328,-0.20442,S4786,S4554,5.53853,-0.208804,5.5442,1291,191
2329,-0.20442,S4786,S4554,5.53853,-0.208804,5.5442,1291,191
2330,-0.213683,S4792,S885,5.53729,-0.212636,5.53636,176,61
2331,-0.235686,S4797,S4580,5.52879,-0.230494,5.52775,598,96
2332,-0.241008,S480,S5044,5.60948,-0.238154,5.60884,324,33
2333,-0.245941,S480,S482,5.60948,-0.238154,5.60802,877,116
2334,-0.245941,S480,S482,5.60948,-0.238154,5.60802,877,116
2335,-0.246312,S480,S853,5.60948,-0.238154,5.60769,8172,1161
2336,-0.250591,S4806,T893,5.52635,-0.249096,5.52619,166,27
2337,-0.246067,S4810,S896,5.52633,-0.249648,5.52659,398,91
2338,-0.236279,S4813,S1320,5.52745,-0.237008,5.52758,82,11
2339,-0.210029,S4815,S4816,5.5298,-0.225399,5.53743,2053,195
2340,-0.208767,S4816,S4817,5.53743,-0.210029,5.53859,197,61
2341,-0.207564,S4816,T3099,5.53743,-0.210029,5.54566,1261,242
2342,-0.208804,S4816,S4786,5.53743,-0.210029,5.53853,185,20
2343,-0.20442,S4817,S4554,5.53859,-0.208767,5.5442,1290,261
2344,-0.247032,S482,T0,5.60802,-0.245941,5.6074,7209,1036
2345,-0.246312,S482,S853,5.60802,-0.245941,5.60769,7295,1045
2346,-0.248462,S482,S3725,5.60802,-0.245941,5.61598,1124,259
2347,-0.249549,S482,S3748,5.60802,-0.245941,5.60667,429,145
2348,-0.236936,S4822,S4823,5.55195,-0.233692,5.55286,384,96
2349,-0.240174,S4823,S4824,5.55286,-0.236936,5.55375,417,88
2350,-0.247187,S4824,S4825,5.55375,-0.240174,5.55568,1102,237
2351,-0.24754,S4825,S2401,5.55568,-0.247187,5.55347,249,41
2352,-0.240152,S4831,S2437,5.55089,-0.245974,5.54825,985,193
2353,-0.226506,S4834,S937,5.53437,-0.2378,5.53619,1335,228
2354,-0.153146,S4840,S4841,5.56012,-0.155392,5.56138,290,55
2355,-0.152562,S4841,S4842,5.56138,-0.153146,5.56342,316,74
2356,-0.151429,S4842,S4843,5.56342,-0.152562,5.5642,185,42
2357,-0.150944,S4843,S4844,5.5642,-0.151429,5.56492,97,19
2358,-0.149415,S4844,S4845,5.56492,-0.150944,5.56732,317,85
2359,-0.148074,S4845,T4847,5.56732,-0.149415,5.56911,248,71
2360,-0.152856,S4850,S4851,5.56773,-0.149198,5.56151,916,226
2361,-0.154897,S4851,S4852,5.56151,-0.152856,5.56054,253,58
2362,-0.157739,S4852,S4853,5.56054,-0.154897,5.55974,343,71
2363,-0.165013,S4853,S4855,5.55974,-0.157739,5.55731,865,160
2364,-0.176464,S4855,S4856,5.55731,-0.165013,5.55299,1355,141
2365,-0.179053,S4856,S4857,5.55299,-0.176464,5.55204,305,42
2366,-0.182597,S4857,S4858,5.55204,-0.179053,5.55081,423,71
2367,-0.201709,S4858,T244,5.55081,-0.182597,5.54863,2242,340
2368,-0.247032,S486,T0,5.60912,-0.238147,5.6074,4212,816
2369,-0.232868,S486,S487,5.60912,-0.238147,5.61069,609,30
2370,-0.24265,S486,S5721,5.60912,-0.238147,5.6086,5607,587
2371,-0.233933,S486,S2356,5.60912,-0.238147,5.61053,491,24
2372,-0.232868,S486,S487,5.60912,-0.238147,5.61069,609,30
2373,-0.217458,S4863,S2666,5.54077,-0.215158,5.53822,791,140
2374,-0.246314,S4869,S991,5.53883,-0.246567,5.53561,392,72
2375,-0.229452,S487,S243,5.61069,-0.232868,5.61653,1388,104
2376,-0.210393,S487,S1331,5.61069,-0.232868,5.60938,2893,220
2377,-0.246567,S4870,S4869,5.53983,-0.251367,5.53883,634,96
2378,-0.254842,S4870,S4871,5.53983,-0.251367,5.54189,448,73
2379,-0.24723,S4870,S4956,5.53983,-0.251367,5.53903,528,79
2380,-0.259145,S4871,T4872,5.54189,-0.254842,5.54384,523,78
2381,-0.253389,S4875,S4876,5.54175,-0.254857,5.54092,187,35
2382,-0.246252,S4876,S934,5.54092,-0.253389,5.53569,1210,217
2383,-0.251367,S4884,S4870,5.54216,-0.255507,5.53983,526,89
2384,-0.239364,S4895,S2468,5.54703,-0.239522,5.54131,710,110
2385,-0.244656,S4897,S4898,5.54114,-0.24367,5.53939,366,99
2386,-0.248294,S4898,S1845,5.53939,-0.244656,5.53888,406,53
2387,-0.233767,S49,S50,5.57339,-0.231368,5.56604,1625,284
2388,-0.2574,S4900,T4715,5.53997,-0.251507,5.54954,1581,286
2389,-0.254933,S4900,S4922,5.53997,-0.251507,5.54185,433,72
2390,-0.254933,S4900,S4922,5.53997,-0.251507,5.54185,433,72
2391,-0.238415,S4904,S4906,5.5391,-0.247424,5.53701,1327,184
2392,-0.232905,S4906,S915,5.53701,-0.238415,5.53474,910,161
2393,-0.215964,S4911,T1081,5.54321,-0.216043,5.54539,306,66
2394,-0.235723,S4915,S1000,5.53527,-0.23085,5.53417,553,78
2395,-0.243684,S4917,S998,5.53459,-0.242188,5.53505,173,31
2396,-0.254105,S4922,S4924,5.54185,-0.254933,5.54683,620,108
2397,-0.254176,S4922,S4943,5.54185,-0.254933,5.54428,336,59
2398,-0.254153,S4922,S4944,5.54185,-0.254933,5.54572,496,89
2399,-0.2574,S4924,T4715,5.54683,-0.254105,5.54954,728,162
2400,-0.255262,S4924,S4947,5.54683,-0.254105,5.54698,143,30
2401,-0.255262,S4924,S4947,5.54683,-0.254105,5.54698,143,30
2402,-0.25026,S4929,S4931,5.55023,-0.254437,5.55256,621,108
2403,-0.205381,S493,S494,5.63891,-0.209038,5.6413,484,59
2404,-0.249292,S4931,S4932,5.55256,-0.25026,5.55061,305,73
2405,-0.235921,S4932,T75,5.55061,-0.249292,5.56507,3128,593
2406,-0.249792,S4932,S5112,5.55061,-0.249292,5.55278,245,63
2407,-0.185832,S494,S495,5.6413,-0.205381,5.64377,5592,589
2408,-0.189874,S494,S512,5.6413,-0.205381,5.64263,1833,184
2409,-0.254153,S4943,S4944,5.54428,-0.254176,5.54572,160,31
2410,-0.254105,S4944,S4924,5.54572,-0.254153,5.54683,124,19
2411,-0.254105,S4944,S4924,5.54572,-0.254153,5.54683,124,19
2412,-0.255197,S4947,S4948,5.54698,-0.255262,5.54957,301,55
2413,-0.255197,S4947,S4948,5.54698,-0.255262,5.54957,301,55
2414,-0.2574,S4948,T4715,5.54957,-0.255197,5.54954,284,77
2415,-0.2574,S4948,T4715,5.54957,-0.255197,5.54954,284,77
2416,-0.179331,S495,T497,5.64377,-0.185832,5.64911,2327,287
2417,-0.2564,S4952,S4953,5.54517,-0.255496,5.54263,328,63
2418,-0.254121,S4953,S4954,5.54263,-0.2564,5.54135,290,52
2419,-0.251367,S4954,S4870,5.54135,-0.254121,5.53983,349,54
2420,-0.239353,S4956,S4319,5.53903,-0.24723,5.54108,969,144
2421,-0.219617,S4958,S4960,5.55792,-0.231257,5.5685,1816,332
2422,-0.216475,S4960,T1206,5.5685,-0.219617,5.56959,2618,510
2423,-0.236366,S4964,S4965,5.54729,-0.23339,5.5471,345,48
2424,-0.238397,S4965,S4966,5.5471,-0.236366,5.54712,225,23
2425,-0.23956,S4966,S4967,5.54712,-0.238397,5.54187,769,120
2426,-0.242945,S4967,S4968,5.54187,-0.23956,5.53994,577,83
2427,-0.251507,S4968,S4900,5.53994,-0.242945,5.53997,1032,137
2428,-0.242442,S4988,S2474,5.53331,-0.24276,5.53078,283,60
2429,-0.250577,S4993,T894,5.52639,-0.248989,5.52624,183,35
2430,-0.325033,S5,S6,5.64126,-0.330172,5.65788,2100,263
2431,-0.233454,S50,S51,5.56604,-0.233767,5.56506,114,21
2432,-0.186121,S500,S501,5.64023,-0.183388,5.64376,689,81
2433,-0.338928,S5004,S4190,5.56573,-0.288866,5.54748,6160,469
2434,-0.398675,S5007,S99,5.54685,-0.382532,5.5392,1979,137
2435,-0.400462,S5007,S100,5.54685,-0.382532,5.53851,2192,165
2436,-0.205467,S501,S503,5.64376,-0.186121,5.64124,2330,259
2437,-0.398004,S5014,S5016,5.53567,-0.410819,5.53912,1469,127
2438,-0.358021,S5016,S5018,5.53912,-0.398004,5.55225,23554,1810
2439,-0.302582,S5018,S5020,5.55225,-0.358021,5.5561,7352,1098
2440,-0.286072,S5020,S1768,5.5561,-0.302582,5.56922,2478,168
2441,-0.263932,S5022,S1772,5.57387,-0.27717,5.58,1665,201
2442,-0.238448,S5028,S2641,5.5468,-0.240135,5.53673,1141,153
2443,-0.213178,S503,S504,5.64124,-0.205467,5.63739,963,135
2444,-0.215015,S503,S522,5.64124,-0.205467,5.63505,1293,213
2445,-0.189679,S503,S3294,5.64124,-0.205467,5.64291,1882,194
2446,-0.219142,S504,S505,5.63739,-0.213178,5.62281,1998,344
2447,-0.215243,S504,S543,5.63739,-0.213178,5.63474,373,86
2448,-0.218873,S504,S306,5.63739,-0.213178,5.62707,1500,266
2449,-0.226945,S504,S684,5.63739,-0.213178,5.61279,4534,557
2450,-0.253847,S5044,S5047,5.60884,-0.241008,5.5973,6654,978
2451,-0.250333,S5047,S5048,5.5973,-0.253847,5.59748,544,130
2452,-0.251216,S5048,S5049,5.59748,-0.250333,5.58905,1246,301
2453,-0.251448,S5049,T118,5.58905,-0.251216,5.58776,156,31
2454,-0.225837,S505,T251,5.62281,-0.219142,5.62079,843,136
2455,-0.256238,S5053,S5054,5.59074,-0.252158,5.60278,1464,344
2456,-0.24909,S5054,S3040,5.60278,-0.256238,5.6065,957,127
2457,-0.237397,S5063,S5064,5.64268,-0.238304,5.65176,1059,254
2458,-0.237885,S5063,S3284,5.64268,-0.238304,5.6437,123,18
2459,-0.237397,S5064,S5065,5.65176,-0.237397,5.65806,702,141
2460,-0.237406,S5064,T5241,5.65176,-0.237397,5.66086,1013,189
2461,-0.239125,S5065,S5067,5.65806,-0.237397,5.66708,1052,173
2462,-0.239871,S5067,S5069,5.66708,-0.239125,5.6819,1787,248
2463,-0.231638,S5069,S5070,5.6819,-0.239871,5.68668,1660,219
2464,-0.231969,S5070,S5071,5.68668,-0.231638,5.68868,225,28
2465,-0.235572,S5071,S5072,5.68868,-0.231969,5.69488,870,126
2466,-0.235508,S5072,T5073,5.69488,-0.235572,5.70239,1038,160
2467,-0.238866,S5076,S5077,5.69035,-0.232126,5.66743,4008,530
2468,-0.23731,S5077,S5078,5.66743,-0.238866,5.65824,1047,178
2469,-0.237462,S5078,S5349,5.65824,-0.23731,5.65239,651,135
2470,-0.239109,S5078,S5079,5.65824,-0.23731,5.63367,4386,985
2471,-0.225837,S5079,T251,5.63367,-0.239109,5.62079,3220,558
2472,-0.249656,S5083,S5084,5.56616,-0.247727,5.56737,253,35
2473,-0.251482,S5084,S3341,5.56737,-0.249656,5.56861,245,33
2474,-0.26796,S5088,S1792,5.56528,-0.26291,5.56466,572,101
2475,-0.215062,S509,S3142,5.63742,-0.213015,5.63561,372,115
2476,-0.205381,S509,S494,5.63742,-0.213015,5.6413,960,164
2477,-0.207807,S509,S833,5.63742,-0.213015,5.65663,2603,403
2478,-0.231544,S5098,S5099,5.52813,-0.233658,5.52853,238,34
2479,-0.230274,S5099,S5100,5.52853,-0.231544,5.5288,144,23
2480,-0.229574,S51,S52,5.56506,-0.233454,5.55863,2432,403
2481,-0.227455,S5100,S5101,5.5288,-0.230274,5.52936,318,46
2482,-0.225074,S5101,S5102,5.52936,-0.227455,5.52985,269,40
2483,-0.210029,S5102,S4816,5.52985,-0.225074,5.53743,2017,190
2484,-0.247039,S5108,S5109,5.55558,-0.244187,5.55567,316,71
2485,-0.24754,S5109,S2401,5.55567,-0.247039,5.55347,261,57
2486,-0.2574,S5112,T4715,5.55278,-0.249792,5.54954,1039,183
2487,-0.249311,S5117,S5118,5.55253,-0.249695,5.55056,228,62
2488,-0.247258,S5118,S4712,5.55056,-0.249311,5.5507,225,71
2489,-0.185777,S512,S514,5.64263,-0.189874,5.64378,6846,702
2490,-0.217129,S5124,S5126,5.53682,-0.223647,5.53189,1540,142
2491,-0.211805,S5126,S4573,5.53189,-0.217129,5.53358,633,62
2492,-0.196567,S5136,S2510,5.59067,-0.195921,5.58836,267,85
2493,-0.210376,S5139,S5140,5.57298,-0.201804,5.57101,976,127
2494,-0.183818,S514,S516,5.64378,-0.185777,5.63998,667,74
2495,-0.213171,S5140,S5141,5.57101,-0.210376,5.57132,412,126
2496,-0.215881,S5141,T1043,5.57132,-0.213171,5.56932,2273,699
2497,-0.19654,S5148,S3682,5.58095,-0.199031,5.58854,892,216
2498,-0.233624,S5152,S1431,5.59389,-0.194791,5.57981,8605,1384
2499,-0.179353,S516,S517,5.63998,-0.183818,5.64064,563,80
2500,-0.0323839,S5162,T679,5.68714,-0.029455,5.6869,418,141
2501,-0.210288,S5166,S4051,5.57175,-0.20707,5.57113,364,50
2502,-0.186226,S517,S3271,5.64064,-0.179353,5.64374,1172,157
2503,-0.276219,S5172,S1734,5.61402,-0.27379,5.61686,605,138
2504,-0.268803,S5178,S877,5.60918,-0.274823,5.59319,2095,594
2505,-0.243818,S5188,S5331,5.62656,-0.25068,5.63251,1123,186
2506,-0.252931,S5188,S5189,5.62656,-0.25068,5.63097,671,155
2507,-0.252313,S5189,S5190,5.63097,-0.252931,5.64943,2831,428
2508,-0.260362,S5190,S5192,5.64943,-0.252313,5.65439,1049,60
2509,-0.271771,S5192,S5194,5.65439,-0.260362,5.67271,2619,197
2510,-0.281729,S5194,S415,5.67271,-0.271771,5.68773,2386,265
2511,-0.226609,S52,S53,5.55863,-0.229574,5.55574,459,84
2512,-0.271105,S5202,S5203,5.68732,-0.281742,5.6689,2479,177
2513,-0.250608,S5203,S5204,5.6689,-0.271105,5.64176,4629,424
2514,-0.265435,S5203,S15,5.6689,-0.271105,5.65746,1563,136
2515,-0.248974,S5204,S5205,5.64176,-0.250608,5.62371,2731,432
2516,-0.250182,S5205,S5206,5.62371,-0.248974,5.62179,367,72
2517,-0.247032,S5206,T0,5.62179,-0.250182,5.6074,8503,1229
2518,-0.274835,S5210,S5211,5.60124,-0.261104,5.60801,3341,600
2519,-0.278843,S5211,S5213,5.60801,-0.274835,5.60824,444,70
2520,-0.280033,S5213,S3061,5.60824,-0.278843,5.61184,502,121
2521,-0.278538,S5218,S5219,5.60872,-0.279532,5.6082,155,31
2522,-0.274634,S5219,S5220,5.6082,-0.278538,5.60785,450,74
2523,-0.218937,S522,S523,5.63505,-0.215015,5.62711,1162,187
2524,-0.258796,S5220,S880,5.60785,-0.274634,5.60238,4770,1256
2525,-0.247032,S5222,T0,5.60502,-0.252362,5.6074,647,69
2526,-0.225837,S523,T251,5.62711,-0.218937,5.62079,1348,215
2527,-0.225837,S523,T251,5.62711,-0.218937,5.62079,1348,215
2528,-0.218973,S523,S819,5.62711,-0.218937,5.62706,2,0
2529,-0.226134,S523,S2352,5.62711,-0.218937,5.62097,1365,218
2530,-0.247032,S5231,T0,5.60792,-0.246595,5.6074,7134,1012
2531,-0.242562,S5246,S5249,5.6444,-0.237586,5.63935,817,156
2532,-0.24056,S5246,S5382,5.6444,-0.237586,5.63458,3082,371
2533,-0.242562,S5246,S5249,5.6444,-0.237586,5.63935,817,156
2534,-0.237909,S5246,S5248,5.6444,-0.237586,5.64369,87,37
2535,-0.242562,S5248,S5249,5.64369,-0.237909,5.63935,730,119
2536,-0.247913,S5249,S5355,5.63935,-0.242562,5.6293,3304,423
2537,-0.24056,S5249,S5382,5.63935,-0.242562,5.63458,2265,214
2538,-0.245646,S5249,S709,5.63935,-0.242562,5.64311,1124,117
2539,-0.233129,S5259,S5260,5.59861,-0.234124,5.5981,160,30
2540,-0.224419,S5260,S6238,5.5981,-0.233129,5.59945,977,195
2541,-0.226468,S5260,S5262,5.5981,-0.233129,5.59917,747,136
2542,-0.224234,S5260,S465,5.5981,-0.233129,5.59884,1069,214
2543,-0.223141,S5262,S5263,5.59917,-0.226468,5.59733,527,103
2544,-0.221889,S5263,S1527,5.59733,-0.223141,5.59529,265,26
2545,-0.236066,S5269,S5271,5.59859,-0.229279,5.5993,818,142
2546,-0.237655,S5271,S32,5.5993,-0.236066,5.59983,182,46
2547,-0.238944,S5279,S1530,5.60282,-0.241831,5.6006,405,135
2548,-0.209329,S528,S529,5.63799,-0.211537,5.63916,296,52
2549,-0.215881,S5283,T1043,5.58807,-0.21801,5.56932,3102,789
2550,-0.216404,S5283,S217,5.58807,-0.21801,5.57282,1770,224
2551,-0.227821,S5288,S5289,5.58094,-0.216804,5.59885,3283,458
2552,-0.233811,S5289,S5290,5.59885,-0.227821,5.5986,720,126
2553,-0.209486,S529,S530,5.63916,-0.209329,5.65195,1574,208
2554,-0.236504,S5290,S5291,5.5986,-0.233811,5.59933,309,56
2555,-0.23916,S5291,S1535,5.59933,-0.236504,5.60076,334,105
2556,-0.219885,S53,T54,5.55574,-0.226609,5.5516,979,226
2557,-0.196223,S530,S531,5.65195,-0.209486,5.66737,2769,465
2558,-0.2172,S5300,S216,5.60711,-0.246336,5.58411,4881,934
2559,-0.181807,S531,S532,5.66737,-0.196223,5.66728,1595,222
2560,-0.207107,S5310,S5312,5.545,-0.209493,5.54737,534,131
2561,-0.210251,S5312,S5314,5.54737,-0.207107,5.56046,1497,348
2562,-0.211168,S5314,S5315,5.56046,-0.210251,5.56388,394,70
2563,-0.216396,S5315,S1370,5.56388,-0.211168,5.57301,2442,367
2564,-0.23385,S5318,S5320,5.59082,-0.218245,5.59863,2399,433
2565,-0.17665,S532,S533,5.66728,-0.181807,5.66792,671,165
2566,-0.23894,S5320,S5321,5.59863,-0.23385,5.60065,612,151
2567,-0.239057,S5321,S5323,5.60065,-0.23894,5.60071,15,5
2568,-0.247032,S5323,T0,5.60071,-0.239057,5.6074,3472,720
2569,-0.248446,S5327,S5328,5.61467,-0.246336,5.62274,1294,261
2570,-0.25068,S5328,S5188,5.62274,-0.248446,5.62656,496,98
2571,-0.251671,S5328,S5842,5.62274,-0.248446,5.62718,641,126
2572,-0.172071,S533,T534,5.66792,-0.17665,5.67642,1531,250
2573,-0.238676,S5331,S5332,5.63251,-0.243818,5.64191,1643,292
2574,-0.241691,S5331,S5487,5.63251,-0.243818,5.63379,275,64
2575,-0.237885,S5332,S3284,5.64191,-0.238676,5.6437,217,42
2576,-0.237409,S5335,S5336,5.64855,-0.236619,5.65188,382,89
2577,-0.237297,S5336,S5337,5.65188,-0.237409,5.65603,462,98
2578,-0.23737,S5337,S5338,5.65603,-0.237297,5.66102,555,91
2579,-0.240515,S5338,S5339,5.66102,-0.23737,5.67301,1541,229
2580,-0.23746,S5338,S5496,5.66102,-0.23737,5.65162,1046,217
2581,-0.243023,S5339,S5340,5.67301,-0.240515,5.68098,957,164
2582,-0.246871,S5340,S5341,5.68098,-0.243023,5.68849,941,206
2583,-0.247803,S5341,S5342,5.68849,-0.246871,5.69063,259,72
2584,-0.248373,S5342,T5343,5.69063,-0.247803,5.69566,578,131
2585,-0.240917,S5346,S5347,5.69054,-0.247839,5.67462,1940,375
2586,-0.23731,S5347,S5078,5.67462,-0.240917,5.65824,1899,302
2587,-0.236597,S5349,S3288,5.65239,-0.237462,5.64753,552,164
2588,-0.248861,S5355,S5356,5.6293,-0.247913,5.62332,916,153
2589,-0.248396,S5356,S5357,5.62332,-0.248861,5.61604,1086,227
2590,-0.250159,S5356,S5505,5.62332,-0.248861,5.62188,317,63
2591,-0.250019,S5356,S5863,5.62332,-0.248861,5.61909,676,131
2592,-0.247032,S5357,T0,5.61604,-0.248396,5.6074,7792,1095
2593,-0.247032,S5357,T0,5.61604,-0.248396,5.6074,7792,1095
2594,-0.247032,S5357,T0,5.61604,-0.248396,5.6074,7792,1095
2595,-0.247032,S5357,T0,5.61604,-0.248396,5.6074,7792,1095
2596,-0.271714,S5361,S5362,5.65782,-0.265155,5.67278,1974,148
2597,-0.281729,S5362,S415,5.67278,-0.271714,5.68773,2380,265
2598,-0.308349,S5368,S345,5.70596,-0.297728,5.71794,1801,99
2599,-0.281836,S5375,S14,5.69822,-0.292179,5.6877,6562,865
2600,-0.25861,S5378,S380,5.65769,-0.26566,5.65291,944,74
2601,-0.25056,S5382,S5384,5.63458,-0.24056,5.62665,1535,272
2602,-0.250206,S5382,S5502,5.63458,-0.24056,5.627,1480,262
2603,-0.244333,S5382,S5860,5.63458,-0.24056,5.63222,495,106
2604,-0.247032,S5384,T0,5.62665,-0.25056,5.6074,9260,1377
2605,-0.266508,S5389,S3751,5.60121,-0.261183,5.59459,2090,274
2606,-0.213178,S539,S504,5.63865,-0.209678,5.63739,415,68
2607,-0.215396,S539,S842,5.63865,-0.209678,5.6347,802,157
2608,-0.330625,S5392,S4189,5.56921,-0.28687,5.55085,7589,952
2609,-0.34868,S5398,S5400,5.54641,-0.341893,5.54797,789,55
2610,-0.384694,S5400,S5401,5.54797,-0.34868,5.54496,14437,1735
2611,-0.398675,S5401,S99,5.54496,-0.384694,5.5392,26734,2103
2612,-0.409036,S5403,S5404,5.53684,-0.406336,5.53616,309,25
2613,-0.412741,S5404,S102,5.53616,-0.409036,5.53572,415,38
2614,-0.330206,S5416,S5417,5.55584,-0.303924,5.55096,2990,230
2615,-0.35876,S5417,S904,5.55096,-0.330206,5.55228,3395,254
2616,-0.369526,S5419,S5420,5.55169,-0.367948,5.55122,182,8
2617,-0.382532,S5420,S5007,5.55122,-0.369526,5.54685,1526,145
2618,-0.417503,S5423,S5424,5.53664,-0.407064,5.53537,2962,789
2619,-0.423644,S5424,T103,5.53537,-0.417503,5.53462,33676,3014
2620,-0.218937,S543,S523,5.63474,-0.215243,5.62711,1120,179
2621,-0.281729,S5435,S415,5.65777,-0.265315,5.68773,4337,377
2622,-0.277106,S5435,S414,5.65777,-0.265315,5.68398,3382,219
2623,-0.267935,S5435,S5817,5.65777,-0.265315,5.65783,4025,682
2624,-0.270334,S5435,S5972,5.65777,-0.265315,5.6677,1373,78
2625,-0.311228,S5441,S346,5.71223,-0.305081,5.72564,1647,81
2626,-0.311431,S5448,S5449,5.73409,-0.313855,5.72571,970,83
2627,-0.304782,S5449,S5450,5.72571,-0.311431,5.71154,1748,97
2628,-0.298552,S5450,S352,5.71154,-0.304782,5.70595,943,85
2629,-0.233129,S5460,S5260,5.59878,-0.234727,5.5981,230,42
2630,-0.239175,S5460,T5593,5.59878,-0.234727,5.60079,544,145
2631,-0.217241,S5473,S5474,5.58098,-0.216599,5.58588,552,66
2632,-0.223758,S5474,S241,5.58588,-0.217241,5.59872,1839,223
2633,-0.231789,S5476,S5478,5.59893,-0.22788,5.59835,438,79
2634,-0.239129,S5478,S5479,5.59835,-0.231789,5.60081,920,207
2635,-0.249906,S5480,S5482,5.61167,-0.245127,5.61883,1068,242
2636,-0.248955,S5482,S5483,5.61883,-0.249906,5.62367,745,143
2637,-0.248018,S5483,S5485,5.62367,-0.248955,5.62965,928,180
2638,-0.243818,S5485,S5331,5.62965,-0.248018,5.63251,569,128
2639,-0.242495,S5487,S574,5.63379,-0.241691,5.639,798,132
2640,-0.237297,S5491,S5492,5.6471,-0.236531,5.65419,801,186
2641,-0.23737,S5492,S5338,5.65419,-0.237297,5.66102,760,134
2642,-0.237586,S5496,S5246,5.65162,-0.23746,5.6444,837,232
2643,-0.207609,S550,S551,5.60942,-0.212168,5.60759,633,114
2644,-0.248861,S5502,S5356,5.627,-0.250206,5.62332,489,93
2645,-0.247032,S5505,T0,5.62188,-0.250159,5.6074,8509,1230
2646,-0.202178,S551,S552,5.60759,-0.207609,5.5947,2312,343
2647,-0.204865,S551,S2760,5.60759,-0.207609,5.60326,726,128
2648,-0.221197,S551,S3313,5.60759,-0.207609,5.61277,3145,398
2649,-0.217957,S551,T1328,5.60759,-0.207609,5.60746,2890,386
2650,-0.245941,S551,S482,5.60759,-0.207609,5.60802,6425,605
